runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001912,1,1,884,2701,413,413,405,413,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0.001001,6e-06,1.4e-05,6e-06,7e-06,0,9.5e-05,0,1.8e-05,0.000312,0.000319,0.001928,WDG+R+C+T+BP with AStar,random-32-32-20-random-1.scen
0.001977,1,1,884,2701,413,413,405,413,3,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0.00104,6e-06,1.7e-05,6e-06,7e-06,0,0.0001,1e-06,1.7e-05,0.000315,0.000325,0.002025,WDG+R+C+T+BP with AStar,random-32-32-20-random-1.scen
