runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
120,141061,281897,38751430,80860721,-1,1905,1812,1870,808,60157,48220,2409,2042,88390,0,136171,3211,1679,209542,0,344388,11159883,0.50732,-0.567131,76.332,3.8384,1.67973,0.257749,0.250136,0,3.32286,0.232134,4.50962,29.0842,31.1422,0.006781,WDG+R+C+T+BP with AStar,random-32-32-20-random-1.scen
