runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.034015,42,85,38314,69527,2019,1830,1812,1830,0,6,42,0,0,0,0,0,0,42,1,0,39,0,1,0.309524,0.008071,1.9e-05,0.000568,0,0,0,0.001156,3.3e-05,0.001229,0.017499,0.017971,0.00689,WDG with AStar,random-32-32-20-random-1.scen
0.03477,42,85,38314,69527,2019,1830,1812,1830,0,6,42,0,0,0,0,0,0,42,1,0,39,0,1,0.309524,0.00871,1.9e-05,0.000589,0,0,0,0.001179,5.8e-05,0.001152,0.017308,0.017781,0.007323,WDG with AStar,random-32-32-20-random-1.scen
